,index,access,bridge,highway,junction,lanes,length,maxspeed,oneway,tunnel,geometry,name,osmid,ref,service,width
8290,8290,missing,missing,secondary,missing,4.0,79.17,25.0,True,missing,,Park Avenue,569369546,,,
8291,8291,missing,missing,residential,missing,4.0,220.61599999999999,25.0,True,missing,"LINESTRING (589731.39067722 4518076.283881417, 589855.7369420521 4518008.825278257, 589818.6347070483 4517938.761805279)","['East 131st Street', 'Lexington Avenue']","[46130040, 22898210]",,,
8292,8292,missing,missing,secondary,missing,4.0,79.55,25.0,True,missing,,Park Avenue,46240205,,,
8293,8293,missing,missing,residential,missing,4.0,27.746,25.0,False,missing,,East 131st Street,46594125,,,
8294,8294,missing,missing,residential,missing,4.0,139.462,25.0,True,missing,,East 131st Street,46594126,,,
8295,8295,missing,missing,secondary,missing,4.0,79.26,25.0,True,missing,,Park Avenue,46240205,,,
8296,8296,missing,missing,residential,missing,4.0,27.659,25.0,True,missing,,East 130th Street,46594123,,,
8297,8297,missing,missing,secondary,missing,4.0,79.369,25.0,True,missing,,Park Avenue,46240205,,,
8298,8298,missing,missing,residential,missing,4.0,139.588,25.0,True,missing,,East 129th Street,275298526,,,
8299,8299,missing,missing,secondary,missing,4.0,78.968,25.0,True,missing,,Park Avenue,46240205,,,
8300,8300,missing,missing,residential,missing,4.0,27.485,25.0,True,missing,"LINESTRING (589594.2506750524 4517879.80540224, 589607.3446518849 4517872.747454978, 589618.4936159631 4517866.776205055)",East 128th Street,46693907,,,
8301,8301,missing,missing,secondary,missing,4.0,79.312,25.0,True,missing,,Park Avenue,46240205,,,
8302,8302,missing,missing,residential,missing,4.0,141.929,25.0,True,missing,"LINESTRING (589556.8939684564 4517810.295386021, 589532.3507655982 4517823.731942299, 589432.2259548472 4517878.52118787)",East 127th Street,46130044,,,
8303,8303,missing,missing,secondary,missing,4.0,85.344,25.0,True,missing,,Park Avenue,46240205,,,
8304,8304,missing,missing,residential,missing,4.0,140.391,25.0,True,missing,"LINESTRING (589519.3714670531 4517740.483811908, 589505.6658644263 4517747.878691154, 589395.632025294 4517807.20044852)",East 126th Street,559775302,,,
8305,8305,missing,missing,residential,missing,4.0,151.587,25.0,True,missing,"LINESTRING (589828.0170050825 4518378.845773012, 589813.7225741964 4518295.902923509, 589809.1276963847 4518277.638997994, 589801.1495283826 4518260.81061406, 589787.9427972359 4518234.126332539)",Park Avenue,5673406,,,
8306,8306,missing,missing,residential,missing,4.0,183.765,25.0,True,missing,"LINESTRING (589087.7916893939 4514930.728892749, 589054.4792085697 4514948.436014794, 588989.6725070936 4514982.873342358, 588925.2500005652 4515016.993868555)",East 93rd Street,5672107,,,
8307,8307,missing,missing,secondary,missing,4.0,200.15499999999997,25.0,False,missing,"LINESTRING (589087.7916893939 4514930.728892749, 589075.363425327 4514992.886048915, 589071.0919596951 4515018.225861935, 589068.9092500311 4515038.306066052, 589067.3998147773 4515057.139800961, 589066.9582800685 4515072.089440682, 589068.696134221 4515103.696728957, 589071.831657552 4515128.559469759)",FDR Drive,46240376,,,
8308,8308,missing,missing,secondary,missing,4.0,50.342,25.0,False,missing,"LINESTRING (589087.7916893939 4514930.728892749, 589092.9270629418 4514906.543037982, 589094.6662292958 4514895.272819206, 589095.3871049635 4514890.773917227, 589095.7046825343 4514886.125829009, 589095.3671498507 4514881.214499076)",FDR Drive,46240376,,,
8309,8309,missing,missing,residential,missing,3.0,119.97300000000001,25.0,True,missing,"LINESTRING (583569.8166490536 4509399.028669944, 583580.462922855 4509397.838634501, 583689.2948200263 4509385.566182875)",Morton Street,"[468414633, 46431828]",,,
8310,8310,missing,missing,residential,missing,4.0,119.97300000000001,25.0,True,missing,"LINESTRING (583569.8166490536 4509399.028669944, 583580.462922855 4509397.838634501, 583689.2948200263 4509385.566182875)",Morton Street,"[468414633, 46431828]",,,
8311,8311,missing,missing,trunk,missing,4.0,80.224,35.0,True,missing,"LINESTRING (583569.8166490536 4509399.028669944, 583570.2375343428 4509408.892069788, 583574.5231390654 4509478.983467788)",West Street,420809420,NY 9A,,
8312,8312,missing,missing,residential,missing,4.0,25.103,25.0,False,missing,,,46348792,,,
8313,8313,missing,missing,residential,missing,4.0,306.32,25.0,False,missing,"LINESTRING (586031.2536572781 4507528.877509702, 585973.1524407641 4507519.943938771, 585816.2363100351 4507495.822872777, 585727.8356791809 4507482.233169679)",Henry Street,46154281,,,
8314,8314,missing,missing,residential,missing,4.0,47.495999999999995,25.0,True,missing,"LINESTRING (586031.2536572781 4507528.877509702, 586061.2464234057 4507532.955719511, 586078.246456148 4507536.317071276)",Henry Street,46348791,,,
8315,8315,missing,missing,residential,missing,4.0,25.103,25.0,False,missing,,,46348792,,,
8316,8316,missing,missing,primary,missing,4.0,52.258,25.0,False,missing,,Grand Street,194923773,,,
8317,8317,missing,missing,primary,missing,4.0,15.553999999999998,25.0,False,missing,"LINESTRING (586028.9114936235 4507553.830197015, 586020.4884136489 4507556.807818552, 586014.2199011173 4507559.022177892)",Grand Street,194923773,,,
8318,8318,missing,missing,residential,missing,4.0,72.271,25.0,True,missing,"LINESTRING (584058.5097975269 4508696.927443969, 584057.763465993 4508690.490870345, 584052.4756173036 4508635.386743699, 584051.4602029246 4508625.116899063)",Avenue of the Americas,46350710,,,
8319,8319,missing,missing,residential,missing,2.0,123.808,20.0,True,missing,"LINESTRING (586146.5950331815 4508219.460672879, 586143.0576069851 4508225.847743875, 586143.5272238735 4508230.505008363, 586145.0388952589 4508236.351206464, 586143.1915961015 4508240.493065066, 586059.3821925938 4508284.828073068, 586053.5943369109 4508287.891727543)",East 2nd Street,25163419,,,
8320,8320,missing,missing,primary,missing,4.0,113.828,25.0,True,missing,"LINESTRING (586146.5950331815 4508219.460672879, 586046.7379421622 4508258.557962675, 586040.4164982141 4508261.015920089)",East Houston Street,458387409,,,
8321,8321,missing,missing,secondary,missing,4.0,97.733,25.0,True,missing,"LINESTRING (587576.3795034599 4512793.09963852, 587502.0425636458 4512832.988662062, 587490.1486657414 4512839.376302481)",East 61st Street,198595460,,,
8322,8322,missing,missing,secondary,missing,4.0,164.04899999999998,25.0,False,missing,"LINESTRING (583620.0412377653 4510295.223543302, 583620.1463839066 4510308.358522943, 583623.8767864102 4510322.011794505, 583639.232435885 4510360.598357837, 583647.0236465409 4510376.573402635, 583654.798659799 4510393.980446378, 583663.9605899564 4510417.187355452, 583669.5980650095 4510431.694842181, 583674.3540531459 4510448.734766061)",West Street,22909247,,,
8323,8323,missing,missing,secondary,missing,4.0,70.553,25.0,True,missing,"LINESTRING (583620.0412377653 4510295.223543302, 583616.1873299793 4510258.831766428, 583614.8319142041 4510250.978388528, 583612.1130934556 4510243.464898291, 583606.7681396051 4510238.186616031, 583596.8920867923 4510234.833407193)",10th Avenue,46431821,,,
8324,8324,missing,missing,primary,missing,4.0,74.877,25.0,False,missing,,11th Avenue,420903239,,,
8325,8325,missing,missing,primary,missing,4.0,81.12100000000001,25.0,False,missing,"LINESTRING (584433.1963200647 4512477.778589582, 584419.7183107194 4512454.476918592, 584393.2929615591 4512407.21357533)",11th Avenue,36801165,,,
8326,8326,missing,missing,trunk,missing,4.0,139.238,35.0,True,missing,"LINESTRING (584576.6847620311 4513200.003378076, 584543.3978342493 4513140.404156903, 584509.566951159 4513078.123269276)",12th Avenue,"[464847785, 421852030]",NY 9A,,
8327,8327,missing,missing,trunk,missing,5.0,139.238,35.0,True,missing,"LINESTRING (584576.6847620311 4513200.003378076, 584543.3978342493 4513140.404156903, 584509.566951159 4513078.123269276)",12th Avenue,"[464847785, 421852030]",NY 9A,,
8328,8328,missing,missing,residential,missing,4.0,19.887,25.0,False,missing,,East 41st Street,46469725,,,
8329,8329,missing,missing,secondary,missing,4.0,37.003,25.0,True,missing,,East 36th Street,46334595,,,
8330,8330,missing,missing,motorway_link,missing,4.0,49.57599999999999,25.0,True,missing,"LINESTRING (586561.1649959269 4511062.524192533, 586577.4151470963 4511057.085200218, 586609.370322973 4511050.952708538)",,46469733,,,
8331,8331,missing,missing,motorway_link,missing,4.0,16.351,25.0,True,missing,,,5672478,,,
8332,8332,missing,missing,motorway_link,missing,3.0,93.791,25.0,True,missing,"LINESTRING (586609.370322973 4511050.952708538, 586633.3253173716 4511040.108284847, 586658.3673976292 4511028.732639729, 586670.9951765686 4511024.750290986, 586687.4511113042 4511021.223528586, 586697.5350979954 4511021.041740944)",,46469733,,,
8333,8333,missing,missing,motorway_link,missing,4.0,30.407,25.0,True,missing,,,387170714,,,
8334,8334,missing,missing,residential,missing,4.0,64.458,25.0,False,missing,,Tudor City Place,5671365,,,
8335,8335,missing,missing,motorway_link,missing,4.0,17.909,25.0,True,missing,,,36801355,,,
8336,8336,missing,missing,motorway_link,missing,1.0,61.585,25.0,True,missing,"LINESTRING (584566.7693676864 4512418.318159426, 584557.046279914 4512427.000083447, 584547.3588794065 4512435.515894361, 584539.9149595555 4512441.259573643, 584531.3060263307 4512447.744912628, 584518.1191127786 4512455.921063836)",,"[36801336, 46482820]",,,
8337,8337,missing,missing,motorway_link,missing,3.0,172.628,25.0,True,missing,"LINESTRING (584744.9446828661 4512241.520523454, 584751.9166360182 4512235.738335731, 584755.6140383446 4512231.339765908, 584759.2196192706 4512225.374738751, 584762.7877932357 4512215.301475869, 584764.4045524561 4512202.385928423, 584762.8708715327 4512191.810198559, 584758.6497594634 4512180.737426562, 584708.2400605 4512089.222807851)",Dyer Avenue,46492010,,,
8338,8338,missing,missing,motorway_link,missing,3.0,94.97699999999999,25.0,True,missing,"LINESTRING (584744.9446828661 4512241.520523454, 584763.9568406499 4512234.133061273, 584774.7434340963 4512232.890933366, 584784.9002673614 4512235.038882474, 584793.0176663467 4512239.084178356, 584799.9502745878 4512245.591707907, 584804.5438076297 4512254.359515519, 584811.5895469529 4512278.265484136)",,46492012,,,
8339,8339,missing,missing,motorway_link,missing,4.0,58.373000000000005,25.0,True,missing,"LINESTRING (584818.8349643189 4512290.627469396, 584828.1503373975 4512306.532562486, 584847.1061613479 4512341.643863237)",,"[36807165, 223694351]",,,
8340,8340,missing,missing,primary,missing,4.0,98.961,25.0,True,missing,"LINESTRING (587000.640983593 4511441.039995907, 587005.3237849588 4511449.943488703, 587009.6100871486 4511458.098476846, 587015.8372535629 4511469.940009369, 587043.2231653796 4511522.031561512, 587046.6587623925 4511528.566751205)",1st Avenue,46518731,,,
8341,8341,missing,missing,primary,missing,4.0,47.896,25.0,True,missing,"LINESTRING (587130.8374464279 4511688.673995649, 587149.5155638782 4511708.589122746, 587165.1630040745 4511722.007117561)",1st Avenue,46518734,,,
8342,8342,missing,missing,primary,missing,4.0,54.980999999999995,25.0,True,missing,"LINESTRING (587130.8374464279 4511688.673995649, 587132.9543793432 4511703.942315389, 587137.2060397427 4511719.324562164, 587144.6857830312 4511741.639295792)",1st Avenue,"[420802027, 226092572]",,,
8343,8343,missing,missing,primary,missing,1.0,33.599000000000004,25.0,True,missing,"LINESTRING (587183.8562335575 4511818.106347129, 587187.3155990139 4511822.599072701, 587195.4007018033 4511827.890095818, 587207.9849058312 4511841.150014215)",1st Avenue,169267536,,,
8344,8344,missing,missing,primary,missing,4.0,11.659,25.0,True,missing,"LINESTRING (587234.8709445712 4511880.246826043, 587237.7666405718 4511885.998599994, 587240.1011120033 4511890.655742476)",1st Avenue,169267537,,,
8345,8345,missing,missing,secondary,missing,1.0,229.159,25.0,True,missing,"LINESTRING (587234.8709445712 4511880.246826043, 587222.318859141 4511887.215592883, 587204.9187950747 4511896.492096971, 587032.4925705701 4511988.40074343)",East 49th Street,169267544,,,
8346,8346,missing,missing,primary,missing,4.0,16.778,25.0,True,missing,,1st Avenue,36185650,,,
8347,8347,missing,missing,primary,missing,4.0,29.76,25.0,True,missing,,1st Avenue,46518732,,,
8348,8348,missing,missing,primary,missing,2.0,87.863,25.0,True,missing,"LINESTRING (586935.9560806351 4511304.377964516, 586944.4190131157 4511316.389989267, 586972.4659835625 4511367.645222932, 586979.6359226803 4511380.463682907)",1st Avenue,"[381480876, 169383517]",,,
8349,8349,missing,missing,residential,missing,4.0,28.924,25.0,True,missing,"LINESTRING (587165.1630040745 4511722.007117561, 587152.0079993345 4511730.689766437, 587144.6857830312 4511741.639295792)",East 47th Street,5673063,,,
8350,8350,missing,missing,primary,missing,4.0,72.654,25.0,True,missing,"LINESTRING (587165.1630040745 4511722.007117561, 587173.8546279846 4511731.013409317, 587203.0059500076 4511783.570495482)",1st Avenue,46518734,,,
8351,8351,missing,missing,primary,missing,4.0,88.339,25.0,True,missing,"LINESTRING (587209.525783826 4511797.036590696, 587219.811290076 4511824.114011873, 587236.6451141794 4511870.109129875, 587234.8709445712 4511880.246826043)",1st Avenue,46518734,,,
8352,8352,missing,missing,residential,missing,4.0,240.656,30.0,True,missing,"LINESTRING (587209.525783826 4511797.036590696, 587215.6305455922 4511797.707979754, 587220.9901100594 4511796.416599169, 587330.6969900536 4511737.7122755, 587340.5475318389 4511736.485022265, 587349.9496795081 4511736.051859722, 587358.3958058998 4511738.649461988, 587366.0413178077 4511746.133740338, 587382.7980577792 4511767.82539091, 587387.3225487182 4511775.061937825, 587389.741435895 4511781.862865288, 587388.791805851 4511787.214067986, 587386.8741258855 4511792.320703979, 587384.4500131059 4511796.699718254, 587379.6722918717 4511801.628291737)","['General Douglas MacArthur Plaza', 'East 48th Street']","[32939224, 46518739]",,,
8353,8353,missing,yes,residential,missing,2.0,76.13900000000001,30.0,False,missing,"LINESTRING (585477.020099449 4514909.47385373, 585469.1408492458 4514907.018076077, 585462.6078988572 4514903.4454221, 585455.7616615624 4514897.038079639, 585450.5371017825 4514889.78349051, 585430.2107115951 4514852.889169585)",Riverside Boulevard,195922666,,,
8354,8354,missing,yes,motorway_link,missing,3.0,98.151,25.0,True,missing,"LINESTRING (585477.020099449 4514909.47385373, 585468.3662197539 4514935.364312977, 585469.1102652834 4514949.128611091, 585494.4716879703 4515000.136688716)",,267108531,,,
8355,8355,missing,yes,secondary,missing,2.0,123.19200000000001,25.0,False,missing,"LINESTRING (585477.020099449 4514909.47385373, 585485.4751354175 4514909.571508114, 585494.6966837723 4514908.334652559, 585504.0522462464 4514906.455425276, 585516.6131708061 4514901.060520677, 585543.996757331 4514887.354814819, 585551.3731686329 4514883.66530615, 585582.3306791561 4514868.158075009, 585590.3098369435 4514864.164710494)",West 72nd Street,"[195743215, 352858405, 420624663]",,,
8356,8356,missing,missing,residential,missing,4.0,83.252,25.0,False,missing,,Riverside Boulevard,5670694,,,
8357,8357,missing,missing,residential,missing,4.0,35.641,25.0,False,missing,,,46524969,,,
8358,8358,missing,missing,residential,missing,4.0,79.404,25.0,False,missing,"LINESTRING (585260.8114150224 4514401.982973133, 585238.5388062578 4514366.787700387, 585217.4360592897 4514335.525061719)",Riverside Boulevard,5670694,,,
8359,8359,missing,missing,residential,missing,4.0,35.641,25.0,False,missing,,,46524969,,,
8360,8360,missing,missing,residential,missing,4.0,171.228,25.0,False,missing,,West 71st Street,46524983,,,
8361,8361,missing,missing,residential,missing,4.0,55.188,25.0,False,missing,,West 71st Street,46524998,,,
8362,8362,missing,missing,residential,missing,4.0,79.014,25.0,False,missing,,Thelonius Monk Circle,46525019,,,
