,access,bridge,geometry,highway,junction,lanes,length,maxspeed,name,oneway,osmid,ref,service,tunnel,width
7965,,,"LINESTRING (588238.9353871851 4519524.522059035, 588232.662355222 4519527.88892509, 588222.7817423041 4519533.188967001)",residential,,,18.307,,West 138th Street,True,5670405,,,,
7966,,,,primary,,,78.863,,Broadway,True,195743146,,,,
7967,,,"LINESTRING (588276.4024094528 4519593.505007366, 588270.0019957097 4519596.948036593, 588260.2571661158 4519602.18303426)",residential,,,18.305,,West 139th Street,True,5673305,,,,
7968,,,,residential,,,135.776,,West 140th Street,True,5670203,,,,
7969,,,,primary,,,79.124,,Broadway,True,195743146,,,,
7970,,,,primary,,,80.913,,Broadway,True,195743146,,,,
7971,,,"LINESTRING (588351.6279184768 4519732.307724995, 588345.0747350467 4519735.837680877, 588335.4911788253 4519740.996787685)",residential,,,18.302,,West 141st Street,True,234726492,,,,
7972,,,,residential,,,202.863,,West 142nd Street,True,5670688,,,,
7973,,,"LINESTRING (588389.756631732 4519803.608554997, 588423.4147019493 4519866.451539481, 588426.8629954405 4519872.887828322)",primary,,,78.647,,Broadway,True,195743146,,,,
7974,,,"LINESTRING (588426.8629954405 4519872.887828322, 588420.9125919085 4519876.091854353, 588410.7180304356 4519881.576624257)",residential,,,18.31,,West 143rd Street,True,5671137,,,,
7975,,,"LINESTRING (588426.8629954405 4519872.887828322, 588430.766570488 4519880.040125817, 588464.2556857634 4519941.437979431)",primary,,,78.139,,Broadway,True,195743146,,,,
7976,,,,residential,,,269.791,,West 144th Street,True,5671257,,,,
7977,,,,primary,,,87.045,,Broadway,True,195743146,,,,
7978,,,,secondary,,,269.546,,West 145th Street,False,165473832,,,,
7979,,,,primary,,,84.481,,Broadway,True,524558206,,,,
7980,,,"LINESTRING (588505.345575631 4520018.104133097, 588500.006902762 4520020.937936791, 588489.3974273351 4520026.573060794)",secondary,,,18.033,,West 145th Street,False,524558207,,,,
7981,,,,residential,,,270.069,,West 146th Street,True,5673106,,,,
7982,,,,primary,,,79.093,,Broadway,True,524558206,,,,
7983,,,,primary,,,79.912,,Broadway,True,524558206,,,,
7984,,,"LINESTRING (588582.8284193451 4520162.03261959, 588577.8882605687 4520164.693503576, 588566.692311507 4520170.721172592)",residential,,,18.302,,West 147th Street,True,5671685,,,,
7985,,,,residential,,1,269.939,,West 148th Street,True,5670774,,,,
7986,,,,primary,,,77.467,,Broadway,True,524558206,,,,
7987,,,,primary,,,79.899,,Broadway,True,524558206,,,,
7988,,,"LINESTRING (588657.4986261626 4520300.443654309, 588653.0424872178 4520302.832732536, 588641.346257 4520309.098537686)",residential,,,18.3,,West 149th Street,True,5670252,,,,
7989,,,,residential,,,270.159,,West 150th Street,True,5671119,,,,
7990,,,,primary,,,78.939,,Broadway,True,524558206,,,,
7991,,,,primary,,,79.564,,Broadway,True,524558206,,,,
7992,,,"LINESTRING (588732.7146258983 4520440.21661224, 588729.0139162549 4520442.203924007, 588716.5706281842 4520448.893632635)",residential,,,18.304000000000002,,West 151st Street,True,5672585,,,,
7993,,,,primary,,,79.349,,Broadway,True,455684726,,,,
7994,,,,residential,,,269.993,,West 152nd Street,True,455684727,,,,
7995,,,,primary,,,165.275,,Broadway,True,455684726,,,,
7996,,,"LINESTRING (588808.3085925857 4520579.872862745, 588805.1003073582 4520581.58849232, 588792.1482032643 4520588.527311906)",residential,,,18.307,,West 153rd Street,True,5671921,,,,
7997,,,,primary,,,83.857,,Broadway,True,223503128,,,,
7998,,,,primary,,,270.026,,West 155th Street,False,455685737,,,,
7999,,,"LINESTRING (588886.6301197511 4520725.280607808, 588883.7350478407 4520726.900048431, 588870.6349708171 4520734.236636969)",primary,,,18.308,,West 155th Street,False,196117078,,,,
8000,,,,residential,,,270.033,,West 156th Street,True,5670175,,,,
8001,,,,primary,,,83.237,,Broadway,True,223503128,,,,
8002,,,,primary,,,76.168,,Broadway,True,440122884,,,,
8003,,,"LINESTRING (588965.9164997662 4520872.233070546, 588962.7335944514 4520873.948935631, 588949.7730034327 4520880.920677367)",secondary,,,18.308,,West 157th Street,True,46577954,,,,
8004,,,,residential,,,270.083,,West 158th Street,True,5671597,,,,
8005,,,,primary,,,79.796,,Broadway,True,440122882,,,,
8006,,,"LINESTRING (589001.9424523676 4520939.282136064, 588998.9300657789 4520940.844604423, 588985.6838242938 4520947.735122425)",secondary,,,18.3,,West 158th Street,False,46577955,,,,
8007,,,,primary,,,79.554,,Broadway,True,223503123,,,,
8008,,,"LINESTRING (589039.8020066482 4521009.462210417, 589036.4909326903 4521011.320830769, 589023.8072638807 4521018.417905008)",secondary,,,18.308,,West 159th Street,False,46577947,,,,
8009,,,,residential,,,270.959,,West 160th Street,True,5671463,,,,
8010,,,,primary,,,78.824,,Broadway,True,223503123,,,,
8011,,,,primary,,,80.265,,Broadway,True,223503123,,,,
8012,,,"LINESTRING (589115.1282629132 4521148.652520571, 589111.4279260007 4521150.62853802, 589098.9687121739 4521157.306292039)",residential,,,18.306,,West 161st Street,True,204082722,,,,
8013,,,,primary,,,76.538,,Broadway,True,223503123,,,,
8014,,,"LINESTRING (589152.8603358162 4521219.431256751, 589357.3639190663 4521109.633598017, 589365.7665000717 4521105.127698679)",residential,,,241.32399999999998,,West 162nd Street,True,5672052,,,,
8015,,,,primary,,,80.878,,Broadway,True,223503123,,,,
8016,,,"LINESTRING (589189.8452669079 4521286.381921019, 589185.3849846227 4521288.448646759, 589172.8267791991 4521294.259080335)",residential,,,18.724,,West 163rd Street,True,196117079,,,,
8017,,,,residential,,,158.236,,West 164th Street,True,5671461,,,,
8018,,,,primary,,,95.72,,Broadway,True,223503123,,,,
8019,,,,primary,,,87.287,,Broadway,True,195743147,,,,
8020,,,"LINESTRING (589272.9600523881 4521442.05546443, 589268.7916945694 4521444.392127804, 589256.9659278896 4521451.010649674)",secondary,,,18.306,,West 165th Street,False,68196323,,,,
8021,,,"LINESTRING (589272.9600523881 4521442.05546443, 589364.6683913752 4521380.579497786, 589378.6232060329 4521371.544347681)",secondary,,,126.903,,West 165th Street,False,68196323,,,,
8022,,,,residential,,,66.762,,West 166th Street,False,541442323,,,,
8023,,,"LINESTRING (589314.3602984098 4521518.830445301, 589346.9824506611 4521580.244596121, 589357.7988404678 4521600.593190841, 589365.2927352643 4521614.695276921, 589368.9777856147 4521621.634548773, 589386.2488554551 4521654.15197357)",primary,,,153.34199999999998,,Broadway,True,"[195743147, 420878813]",,,,
8024,,,"LINESTRING (589314.3602984098 4521518.830445301, 589309.7930421818 4521521.384311922, 589298.3662836106 4521527.785540096)",residential,,,18.307,,West 166th Street,False,541442323,,,,
8025,,,,tertiary,,,23.072,,West 168th Street,False,196117080,,,,
8026,,,,primary,,,77.073,,Broadway,True,420878815,,,,
8027,,,"LINESTRING (589386.2488554551 4521654.15197357, 589382.842952406 4521656.198030528, 589373.8145290758 4521661.606732134)",tertiary,,,14.481,,West 168th Street,False,196117080,,,,
8028,,,"LINESTRING (585950.7273541978 4511110.585437679, 585941.6871151406 4511115.432170947, 585820.7404337192 4511180.332813101)",residential,,,147.321,25 mph,East 33rd Street,True,46520833,,,,
8029,,,"LINESTRING (585950.7273541978 4511110.585437679, 585948.3676876547 4511103.641387395, 585929.8466900075 4511063.947112693, 585917.1751889896 4511040.430022327)",secondary,,3,77.918,25 mph,Park Avenue,True,"[420598398, 573476359]",,,,
8030,,,,primary,,6,17.597,25 mph,East 34th Street,False,384178814,,,,
8031,,,,primary,,6,145.696,25 mph,East 34th Street,False,420904658,,,,
8032,,,"LINESTRING (585989.2065577083 4511185.394523812, 585953.8727721781 4511119.670228824, 585950.7273541978 4511110.585437679)",secondary,,3,84.299,25 mph,Park Avenue,True,68674965,,,,
8033,,,,residential,,,146.246,,East 35th Street,True,46469731,,,,
8034,,,,secondary,,,85.17,25 mph,Park Avenue,True,68674968,,,,
8035,,,,secondary,,,78.075,25 mph,Park Avenue,True,68674968,,,,
8036,,,"LINESTRING (586104.4929435895 4511397.719976336, 585983.3658060759 4511463.148717772, 585975.6510469813 4511467.311343533)",secondary,,,146.242,,East 37th Street,True,458177128,,,,
8037,,,,secondary,,,78.532,25 mph,Park Avenue,True,68674968,,,,
8038,,,,secondary,,,18.497,,East 36th Street,True,458166893,,,,
8039,,,,secondary,,,78.713,25 mph,Park Avenue,True,68674968,,,,
8040,,,,residential,,,18.499,,East 38th Street,True,483236728,,,,
8041,,,,secondary,,,78.209,25 mph,Park Avenue,True,68674968,,,,
8042,,,"LINESTRING (586178.6307575691 4511535.894305599, 586117.0760965489 4511568.929361985, 586081.7917537169 4511587.870507027, 586057.5779649427 4511600.867478632, 586049.3878464469 4511605.25765107)",residential,,,146.484,,East 39th Street,True,226041001,,,,
8043,,,"LINESTRING (586207.4145281883 4511550.317897593, 586213.1854275347 4511565.917073151, 586219.1871091375 4511577.644259935, 586223.5477123245 4511588.186618785, 586226.6319334534 4511599.580100051)",secondary,,2,53.074000000000005,,Park Avenue,True,44165030,,,,
8044,,,"LINESTRING (586207.4145281883 4511550.317897593, 586215.3590142844 4511563.422158915, 586232.987724758 4511596.112460262)",secondary,,2,52.5,25 mph,Park Avenue,True,68674961,,,,
8045,,,,residential,,,6.493,,East 40th Street,True,226041004,,,,
8046,,,"LINESTRING (586214.6016660571 4511606.012620973, 586206.7267003239 4511592.742633751, 586199.4341302321 4511574.405710879)",secondary,,2,35.195,,Park Avenue,True,381565180,,,,
8047,,,,residential,,,7.231,,East 40th Street,True,226041002,,,,
8048,,yes,"LINESTRING (586226.6319334534 4511599.580100051, 586256.5057809994 4511654.506440112, 586311.4740716638 4511756.332439126, 586313.0047243973 4511758.293164254, 586314.7414706271 4511759.956530343, 586316.5918040776 4511760.566507272, 586319.0173411904 4511761.083266386, 586321.4650300567 4511760.423446722, 586323.8158159646 4511759.385022499, 586351.1821908668 4511744.649304637, 586352.7461202794 4511744.478795298, 586354.5525324387 4511744.510953071, 586356.0619294668 4511744.672876097, 586357.9045982624 4511745.21616051, 586359.8410630089 4511746.404468885, 586361.6683322479 4511748.268741747, 586362.9225949798 4511750.037517433, 586364.0660787818 4511751.893819903, 586449.5771487805 4511909.521679058, 586453.0886964018 4511917.534073895, 586455.6381136809 4511924.069745073, 586456.9535695863 4511928.548201951, 586457.2071791023 4511932.137188779, 586457.0718078387 4511935.055500912, 586456.804065841 4511941.358454778, 586455.8320891112 4511949.407345561, 586454.9200960286 4511952.316594224, 586453.6210880543 4511955.110303902, 586451.450767523 4511957.327630731, 586448.7060136157 4511958.849915159, 586442.0397677963 4511962.169414375, 586440.0761723665 4511963.312238302, 586438.989460849 4511964.554112459, 586438.1850988554 4511966.198962307, 586437.6812646278 4511968.135977359, 586438.244430776 4511969.796783867, 586461.9959595585 4512014.449662724, 586464.7006157739 4512024.317826916)",secondary,,"['1', '2']",550.91,,Park Avenue,True,"[44165033, 386972970, 575746067, 359180981, 46521465]",,,building_passage,
8049,,,,residential,,,21.286,,East 41st Street,True,5670106,,,,
8050,,,"LINESTRING (586252.0768083183 4511675.227163794, 586248.6376216485 4511668.947667851, 586219.710443488 4511616.108493025, 586214.6016660571 4511606.012620973)",secondary,,2,78.77,,Park Avenue,True,381565180,,,,
8051,,,"LINESTRING (586270.8119705854 4511665.064709667, 586277.5161724667 4511661.401325443, 586280.6600924951 4511659.683784612, 586399.0506418151 4511595.038447007)",residential,,,145.921,,East 41st Street,True,5670106,,,,
8052,,,"LINESTRING (586443.559135164 4516631.91134364, 586427.4798350248 4516647.599791886, 586425.5274594703 4516650.052800802, 586423.3182500207 4516654.268080549, 586421.3373507645 4516659.884922413, 586419.2900149121 4516666.855473333, 586417.9954403555 4516672.946632499, 586414.555946364 4516700.862127248, 586414.0681227491 4516749.118277575)",motorway_link,,,126.339,,,True,46110589,,,,
8053,,,"LINESTRING (586443.559135164 4516631.91134364, 586492.4403969448 4516605.626192384, 586622.2574564823 4516535.801609805)",secondary,,,202.63299999999998,,West 96th Street,False,195743218,,,,
8054,,,"LINESTRING (586414.0681227491 4516749.118277575, 586435.4599030892 4516787.093961292, 586443.3084840897 4516804.971626093, 586451.7788241343 4516823.067512321, 586457.5379114625 4516834.19275621, 586468.0734364289 4516854.610988171, 586474.508127714 4516867.120835431, 586486.2177021099 4516890.306203701, 586487.9554932025 4516894.656436757, 586489.593605845 4516900.315580959, 586490.8110890577 4516905.869885871, 586491.4598657744 4516909.552347412, 586491.8599785678 4516912.854421609, 586491.8207738153 4516916.928522441, 586490.6061061784 4516929.171303413, 586487.9342538352 4516936.878392094, 586485.3780477326 4516941.911169612, 586482.7929051958 4516945.811170775, 586478.974833174 4516949.807780432, 586474.9680620659 4516953.346989764, 586469.0563519585 4516957.45235458, 586461.5201644396 4516960.506216115, 586454.9555284352 4516962.006011541, 586447.222204278 4516962.437430702, 586439.6626545147 4516961.716245444, 586433.0328579792 4516960.128848179, 586423.6754102203 4516955.867227709, 586417.5043676505 4516951.842690467, 586413.0387871142 4516947.715958063, 586408.5573611762 4516942.778572693, 586404.6860214639 4516936.171864246, 586401.3788337624 4516928.938915025, 586399.5780455593 4516923.477733563, 586398.2340744869 4516916.467561545, 586397.3684755218 4516908.952270261, 586397.3658004554 4516901.23611457, 586396.3239854388 4516835.853387116, 586392.1982153628 4516796.847101366, 586383.3834301141 4516752.601269039, 586377.3381941132 4516728.394198713, 586376.7319975336 4516712.38865767)",motorway_link,,,537.2179999999998,,,True,46110590,,,,
8055,,yes,"LINESTRING (586414.0681227491 4516749.118277575, 586463.7648534458 4516939.53793007, 586471.7140305015 4516971.161510346, 586482.8431482974 4517013.669273553, 586498.2216416243 4517060.734307745, 586520.7364414129 4517116.542692975, 586542.5760778125 4517168.734997356, 586577.7314288691 4517240.856534643, 586589.2491371004 4517264.495055208, 586630.3201128168 4517343.602911103, 586693.3969575341 4517460.472739077, 586753.6460885187 4517571.547880152, 586867.2239111417 4517765.462923165, 586921.8342604132 4517862.761950579, 586996.21122729 4518002.838306181, 587038.5884719738 4518093.499502393, 587107.9817770935 4518240.191025744)",motorway,,3,1653.145,,Henry Hudson Parkway,True,"[46563137, 46563178, 8608691, 46563135]",HHP;NY 9A,,,
8056,,yes,,residential,,,63.686,,West 134th Street (upper),False,5671626,,,,
8057,,,"LINESTRING (588961.8049233882 4521607.747806936, 588973.5508589398 4521625.209248399, 588978.704238206 4521629.978806848, 588989.8886464711 4521631.057280256)",residential,,,39.281,,Riverside Drive,True,5670976,,,,
8058,,,"LINESTRING (588961.8049233882 4521607.747806936, 588966.8102010158 4521630.412848379, 588964.9494645038 4521646.988713895)",secondary_link,,,39.95,,,True,46577943,,,,
8059,,,,residential,,,215.675,,West 160th Street,True,5671463,,,,
8060,,,"LINESTRING (588792.2509040447 4521231.719063936, 588788.6555421478 4521258.643851203, 588791.9582934729 4521284.818873906, 588797.206164733 4521299.293027683, 588804.717302682 4521311.374049063, 588806.3966120126 4521314.069946409)",residential,,,86.453,,Riverside Drive,True,46114478,,,,
8061,,,"LINESTRING (588763.9548539766 4521281.329172067, 588763.786671231 4521257.434541542, 588767.3979824602 4521222.860304947, 588768.3894076415 4521213.335161215, 588774.6882370576 4521178.260307435, 588786.823195665 4521147.319127888, 588789.3961366359 4521143.020075715, 588805.2900363556 4521116.454089797, 588828.8720933311 4521090.77996818, 588868.2000117934 4521058.600522214, 588876.2356537471 4521048.827066957, 588882.1022894173 4521036.407327298, 588889.7348812581 4521014.582807897, 588892.3928306121 4521006.732007877, 588896.1816740029 4520993.898686878)",secondary,,,330.18199999999996,,Riverside Drive,False,46111604,,,,
8062,,,"LINESTRING (588763.9548539766 4521281.329172067, 588767.789231271 4521303.968869586, 588777.8734286736 4521330.680594211)",secondary,,,51.57899999999999,,Riverside Drive,True,46577949,,,,
8063,,,,secondary,,,33.824,,Riverside Drive West,False,46577951,,,,
8064,,,"LINESTRING (588754.191326889 4521306.514472931, 588759.6770016772 4521298.397840084, 588763.9548539766 4521281.329172067)",secondary,,,27.421999999999997,,Riverside Drive,True,46577948,,,,
8065,,yes,"LINESTRING (588754.191326889 4521306.514472931, 588727.7781683167 4521283.659028905, 588702.7707587545 4521256.779252606, 588687.6631030197 4521234.070843847, 588669.981286054 4521199.607318086, 588659.5306707798 4521166.141039586, 588606.894219137 4520909.729968105)",secondary,,,434.895,,"['Riverside Drive West', 'Riverside Drive']",False,"[165453010, 46577951]",,,,
8066,,,,residential,,,92.294,,West 155th Street,True,46114492,,,,
